"행정구역","2017년12월_총인구수","2017년12월_세대수","2017년12월_세대당 인구","2017년12월_남자 인구수","2017년12월_여자 인구수","2017년12월_남여 비율"
"대구광역시 남구 봉덕3동(2720055000)","16,727","7,701","          2.17","7,969","8,758","          0.91"
"대구광역시 남구 대명1동(2720056000)","11,883","5,410","          2.20","5,793","6,090","          0.95"
"대구광역시 남구 대명2동(2720057100)","12,419","6,547","          1.90","5,936","6,483","          0.92"
"대구광역시 남구 대명3동(2720058600)","13,288","6,761","          1.97","6,645","6,643","          1.00"
"대구광역시 남구 대명4동(2720059000)","11,455","5,523","          2.07","5,637","5,818","          0.97"
"대구광역시 남구 대명5동(2720060000)","8,238","4,146","          1.99","3,950","4,288","          0.92"
"대구광역시 남구 대명6동(2720061000)","10,298","5,024","          2.05","4,999","5,299","          0.94"
"대구광역시 남구 대명9동(2720064000)","15,858","7,625","          2.08","7,753","8,105","          0.96"
"대구광역시 남구 대명10동(2720065000)","9,467","4,591","          2.06","4,510","4,957","          0.91"
"대구광역시 남구 대명11동(2720066000)","8,956","4,428","          2.02","4,360","4,596","          0.95"
"대구광역시 북구 (2723000000)","441,375","174,617","          2.53","220,579","220,796","          1.00"
"대구광역시 북구 고성동(2723051000)","5,212","2,551","          2.04","2,647","2,565","          1.03"
"대구광역시 북구 칠성동(2723052600)","22,955","9,374","          2.45","11,194","11,761","          0.95"
"대구광역시 북구 침산1동(2723055000)","4,665","2,106","          2.22","2,490","2,175","          1.14"
"대구광역시 북구 침산2동(2723056000)","19,583","6,858","          2.86","9,564","10,019","          0.95"
"대구광역시 북구 침산3동(2723057000)","21,064","7,342","          2.87","10,261","10,803","          0.95"
"대구광역시 북구 산격1동(2723061000)","10,572","5,334","          1.98","5,270","5,302","          0.99"
"대구광역시 북구 산격2동(2723062000)","12,068","4,656","          2.59","6,039","6,029","          1.00"
"대구광역시 북구 산격3동(2723063000)","8,972","4,978","          1.80","4,619","4,353","          1.06"
"대구광역시 북구 산격4동(2723063100)","9,102","4,228","          2.15","4,710","4,392","          1.07"
"대구광역시 북구 대현동(2723064500)","19,511","8,894","          2.19","9,764","9,747","          1.00"
"대구광역시 북구 복현1동(2723067100)","7,177","4,025","          1.78","3,914","3,263","          1.20"
"대구광역시 북구 복현2동(2723067200)","30,368","11,127","          2.73","15,056","15,312","          0.98"
"대구광역시 북구 검단동(2723068000)","7,588","3,228","          2.35","3,854","3,734","          1.03"
"대구광역시 북구 무태조야동(2723069500)","29,051","11,227","          2.59","14,794","14,257","          1.04"
"대구광역시 북구 관문동(2723071500)","29,958","11,836","          2.53","14,944","15,014","          1.00"
"대구광역시 북구 태전1동(2723072500)","23,415","9,389","          2.49","11,810","11,605","          1.02"
"대구광역시 북구 태전2동(2723073500)","26,171","10,136","          2.58","12,966","13,205","          0.98"
"대구광역시 북구 구암동(2723074500)","38,658","13,300","          2.91","19,188","19,470","          0.99"
"대구광역시 북구 관음동(2723075000)","18,815","7,518","          2.50","9,347","9,468","          0.99"
"대구광역시 북구 읍내동(2723077000)","27,282","10,514","          2.59","13,588","13,694","          0.99"
"대구광역시 북구 동천동(2723078000)","30,711","10,380","          2.96","15,019","15,692","          0.96"
"대구광역시 북구 노원동(2723079000)","13,083","6,111","          2.14","6,867","6,216","          1.10"
"대구광역시 북구 국우동(2723080000)","25,394","9,505","          2.67","12,674","12,720","          1.00"
"대구광역시 수성구 (2726000000)","439,211","164,900","          2.66","213,939","225,272","          0.95"
"대구광역시 수성구 범어1동(2726051000)","17,983","6,438","          2.79","8,661","9,322","          0.93"
"대구광역시 수성구 범어2동(2726052000)","15,957","6,413","          2.49","7,794","8,163","          0.95"
"대구광역시 수성구 범어3동(2726053000)","14,782","5,247","          2.82","7,095","7,687","          0.92"
"대구광역시 수성구 범어4동(2726054000)","17,797","5,763","          3.09","8,774","9,023","          0.97"
"대구광역시 수성구 만촌1동(2726055000)","24,758","8,793","          2.82","12,157","12,601","          0.96"
"대구광역시 수성구 만촌2동(2726056000)","12,856","5,301","          2.43","6,459","6,397","          1.01"
"대구광역시 수성구 만촌3동(2726056100)","20,090","6,696","          3.00","10,443","9,647","          1.08"
"대구광역시 수성구 수성1가동(2726057000)","19,600","7,164","          2.74","9,220","10,380","          0.89"
"대구광역시 수성구 수성2.3가동(2726058000)","12,953","4,727","          2.74","6,292","6,661","          0.94"
"대구광역시 수성구 수성4가동(2726059000)","16,413","6,036","          2.72","7,740","8,673","          0.89"
"대구광역시 수성구 황금1동(2726060100)","23,201","7,586","          3.06","11,124","12,077","          0.92"
"대구광역시 수성구 황금2동(2726060200)","12,455","5,789","          2.15","6,011","6,444","          0.93"
"대구광역시 수성구 중동(2726061000)","11,810","5,774","          2.05","5,909","5,901","          1.00"
"대구광역시 수성구 상동(2726062000)","17,652","7,675","          2.30","8,517","9,135","          0.93"
"대구광역시 수성구 파동(2726063000)","15,288","6,302","          2.43","7,482","7,806","          0.96"
"대구광역시 수성구 두산동(2726064000)","14,573","6,408","          2.27","7,158","7,415","          0.97"
"대구광역시 수성구 지산1동(2726065100)","23,988","10,187","          2.35","11,620","12,368","          0.94"
"대구광역시 수성구 지산2동(2726065200)","21,733","8,362","          2.60","10,342","11,391","          0.91"
"대구광역시 수성구 범물1동(2726066100)","12,764","5,936","          2.15","5,936","6,828","          0.87"
"대구광역시 수성구 범물2동(2726066200)","16,624","5,883","          2.83","8,129","8,495","          0.96"
"대구광역시 수성구 고산1동(2726067000)","33,722","11,080","          3.04","16,422","17,300","          0.95"
"대구광역시 수성구 고산2동(2726068000)","26,812","9,323","          2.88","13,412","13,400","          1.00"
"대구광역시 수성구 고산3동(2726069000)","35,400","12,017","          2.95","17,242","18,158","          0.95"
"대구광역시 달서구 (2729000000)","578,068","224,583","          2.57","286,779","291,289","          0.98"
"대구광역시 달서구 성당동(2729051500)","25,409","10,771","          2.36","12,400","13,009","          0.95"
"대구광역시 달서구 두류1.2동(2729053500)","16,716","8,526","          1.96","8,246","8,470","          0.97"
"대구광역시 달서구 두류3동(2729055000)","9,979","4,400","          2.27","4,851","5,128","          0.95"
"대구광역시 달서구 감삼동(2729055500)","28,377","11,190","          2.54","14,003","14,374","          0.97"
"대구광역시 달서구 죽전동(2729056300)","15,512","6,884","          2.25","7,742","7,770","          1.00"
"대구광역시 달서구 장기동(2729056800)","17,302","6,526","          2.65","8,523","8,779","          0.97"
"대구광역시 달서구 용산1동(2729057100)","33,453","11,986","          2.79","16,852","16,601","          1.02"
"대구광역시 달서구 용산2동(2729057200)","31,193","10,981","          2.84","15,689","15,504","          1.01"
"대구광역시 달서구 이곡1동(2729057600)","24,843","8,919","          2.79","12,555","12,288","          1.02"
"대구광역시 달서구 이곡2동(2729057700)","17,473","6,586","          2.65","8,855","8,618","          1.03"
"대구광역시 달서구 신당동(2729058500)","33,369","15,768","          2.12","17,125","16,244","          1.05"
"대구광역시 달서구 본리동(2729059000)","22,834","8,608","          2.65","11,439","11,395","          1.00"
"대구광역시 달서구 월성1동(2729060100)","45,046","13,612","          3.31","22,164","22,882","          0.97"
"대구광역시 달서구 월성2동(2729060200)","18,026","8,468","          2.13","8,774","9,252","          0.95"
"대구광역시 달서구 진천동(2729061500)","68,207","23,770","          2.87","33,812","34,395","          0.98"
"대구광역시 달서구 상인1동(2729062400)","41,924","13,871","          3.02","20,698","21,226","          0.98"
"대구광역시 달서구 상인2동(2729062500)","20,726","8,549","          2.42","10,286","10,440","          0.99"
"대구광역시 달서구 상인3동(2729062600)","12,648","6,197","          2.04","6,078","6,570","          0.93"
"대구광역시 달서구 도원동(2729062800)","39,688","13,724","          2.89","19,449","20,239","          0.96"
"대구광역시 달서구 송현1동(2729063000)","20,608","9,626","          2.14","10,317","10,291","          1.00"
"대구광역시 달서구 송현2동(2729064000)","20,514","9,431","          2.18","9,881","10,633","          0.93"
"대구광역시 달서구 본동(2729065000)","14,221","6,190","          2.30","7,040","7,181","          0.98"
"대구광역시 달성군 (2771000000)","243,375","95,898","          2.54","123,893","119,482","          1.04"
"대구광역시 달성군 화원읍(2771025000)","50,511","18,636","          2.71","25,355","25,156","          1.01"
"대구광역시 달성군 논공읍(2771025300)","3,255","1,672","          1.95","1,772","1,483","          1.19"
"대구광역시 달성군 논공읍공단출장소(2771025400)","15,266","6,398","          2.39","7,917","7,349","          1.08"
"대구광역시 달성군 다사읍(2771025600)","46,834","16,559","          2.83","23,261","23,573","          0.99"
"대구광역시 달성군 다사읍서재출장소(2771025700)","37,688","13,748","          2.74","19,338","18,350","          1.05"
"대구광역시 달성군 가창면(2771031000)","8,191","3,653","          2.24","4,105","4,086","          1.00"
"대구광역시 달성군 하빈면(2771033000)","4,012","2,054","          1.95","2,192","1,820","          1.20"
"대구광역시 달성군 옥포면(2771034000)","22,249","9,411","          2.36","11,368","10,881","          1.04"
"대구광역시 달성군 현풍면(2771036000)","20,285","9,738","          2.08","10,634","9,651","          1.10"
"대구광역시 달성군 유가면(2771037000)","26,604","9,883","          2.69","13,442","13,162","          1.02"
"대구광역시 달성군 구지면(2771038000)","8,480","4,146","          2.05","4,509","3,971","          1.14"
"인천광역시  (2800000000)","2,948,542","1,188,917","          2.48","1,479,597","1,468,945","          1.01"
"인천광역시 중구 (2811000000)","117,999","54,525","          2.16","61,344","56,655","          1.08"
"인천광역시 중구 연안동(2811052000)","7,138","3,605","          1.98","3,819","3,319","          1.15"
"인천광역시 중구 신포동(2811053000)","5,647","2,909","          1.94","2,830","2,817","          1.00"
"인천광역시 중구 신흥동(2811054000)","14,204","6,199","          2.29","7,217","6,987","          1.03"
"인천광역시 중구 도원동(2811056000)","4,557","2,136","          2.13","2,328","2,229","          1.04"
"인천광역시 중구 율목동(2811057000)","3,926","2,010","          1.95","2,054","1,872","          1.10"
"인천광역시 중구 동인천동(2811058500)","6,235","3,403","          1.83","3,304","2,931","          1.13"
"인천광역시 중구 북성동(2811060000)","3,253","1,707","          1.91","1,674","1,579","          1.06"
"인천광역시 중구 송월동(2811061000)","4,998","2,241","          2.23","2,497","2,501","          1.00"
"인천광역시 중구 영종동(2811062000)","38,248","15,854","          2.41","19,834","18,414","          1.08"
"인천광역시 중구 운서동(2811062800)","25,227","11,702","          2.16","13,244","11,983","          1.11"
"인천광역시 중구 용유동(2811063000)","4,566","2,759","          1.65","2,543","2,023","          1.26"
"인천광역시 동구 (2814000000)","69,487","29,870","          2.33","35,057","34,430","          1.02"
"인천광역시 동구 만석동(2814051000)","7,714","3,312","          2.33","3,969","3,745","          1.06"
"인천광역시 동구 화수1.화평동(2814052500)","6,902","3,044","          2.27","3,426","3,476","          0.99"
"인천광역시 동구 화수2동(2814053000)","8,650","3,800","          2.28","4,295","4,355","          0.99"
"인천광역시 동구 송현1.2동(2814055500)","11,585","4,449","          2.60","5,742","5,843","          0.98"
"인천광역시 동구 송현3동(2814057000)","4,216","1,998","          2.11","2,141","2,075","          1.03"
"인천광역시 동구 송림1동(2814058000)","2,751","1,234","          2.23","1,373","1,378","          1.00"
"인천광역시 동구 송림2동(2814059000)","3,287","1,725","          1.91","1,688","1,599","          1.06"
"인천광역시 동구 송림3.5동(2814060500)","9,135","3,850","          2.37","4,655","4,480","          1.04"
"인천광역시 동구 송림4동(2814061000)","4,541","1,808","          2.51","2,359","2,182","          1.08"
"인천광역시 동구 송림6동(2814063000)","7,344","2,975","          2.47","3,685","3,659","          1.01"
"인천광역시 동구 금창동(2814064000)","3,362","1,675","          2.01","1,724","1,638","          1.05"
"인천광역시 남구 (2817000000)","419,267","182,292","          2.30","211,602","207,665","          1.02"
"인천광역시 남구 숭의2동(2817052000)","13,895","6,216","          2.24","7,050","6,845","          1.03"
"인천광역시 남구 숭의1,3동(2817053500)","13,589","6,466","          2.10","6,908","6,681","          1.03"
"인천광역시 남구 숭의4동(2817054000)","16,913","7,540","          2.24","8,515","8,398","          1.01"
"인천광역시 남구 용현1,4동(2817055500)","18,025","9,372","          1.92","9,665","8,360","          1.16"
"인천광역시 남구 용현2동(2817056000)","14,313","5,786","          2.47","7,220","7,093","          1.02"
"인천광역시 남구 용현3동(2817057000)","8,241","4,219","          1.95","4,321","3,920","          1.10"
"인천광역시 남구 용현5동(2817059000)","48,329","18,039","          2.68","24,136","24,193","          1.00"
"인천광역시 남구 학익1동(2817060000)","34,531","13,258","          2.60","17,228","17,303","          1.00"
"인천광역시 남구 학익2동(2817061000)","21,068","8,384","          2.51","10,414","10,654","          0.98"
"인천광역시 남구 도화1동(2817063000)","23,415","10,443","          2.24","11,649","11,766","          0.99"
"인천광역시 남구 도화2,3동(2817064500)","20,436","9,060","          2.26","10,531","9,905","          1.06"
"인천광역시 남구 주안1동(2817066000)","19,477","10,283","          1.89","10,183","9,294","          1.10"
"인천광역시 남구 주안2동(2817067000)","22,277","10,296","          2.16","11,338","10,939","          1.04"
"인천광역시 남구 주안3동(2817068000)","11,299","5,143","          2.20","5,757","5,542","          1.04"
"인천광역시 남구 주안4동(2817069000)","19,551","9,160","          2.13","9,797","9,754","          1.00"
"인천광역시 남구 주안5동(2817070000)","20,426","9,213","          2.22","10,245","10,181","          1.01"
"인천광역시 남구 주안6동(2817071000)","24,257","10,183","          2.38","12,118","12,139","          1.00"
"인천광역시 남구 주안7동(2817072000)","14,435","6,218","          2.32","7,074","7,361","          0.96"
"인천광역시 남구 주안8동(2817073000)","23,143","9,284","          2.49","11,319","11,824","          0.96"
"인천광역시 남구 관교동(2817073500)","16,973","6,551","          2.59","8,363","8,610","          0.97"
"인천광역시 남구 문학동(2817074000)","14,674","7,178","          2.04","7,771","6,903","          1.13"
"인천광역시 연수구 (2818500000)","335,142","123,913","          2.70","166,878","168,264","          0.99"
"인천광역시 연수구 옥련1동(2818563000)","21,801","8,454","          2.58","10,887","10,914","          1.00"
"인천광역시 연수구 옥련2동(2818564000)","23,028","8,202","          2.81","11,406","11,622","          0.98"
"인천광역시 연수구 선학동(2818575000)","19,204","8,210","          2.34","9,792","9,412","          1.04"
"인천광역시 연수구 연수1동(2818576100)","23,496","10,883","          2.16","12,633","10,863","          1.16"
"인천광역시 연수구 연수2동(2818576200)","23,484","9,938","          2.36","11,552","11,932","          0.97"
"인천광역시 연수구 연수3동(2818576300)","18,783","7,769","          2.42","8,941","9,842","          0.91"
"인천광역시 연수구 청학동(2818576600)","28,498","12,734","          2.24","14,674","13,824","          1.06"
"인천광역시 연수구 동춘1동(2818578000)","15,417","5,046","          3.06","7,592","7,825","          0.97"
"인천광역시 연수구 동춘2동(2818579000)","20,511","6,967","          2.94","10,113","10,398","          0.97"
"인천광역시 연수구 동춘3동(2818579500)","19,914","5,870","          3.39","9,707","10,207","          0.95"
"인천광역시 연수구 송도1동(2818582000)","34,911","10,806","          3.23","17,237","17,674","          0.98"
"인천광역시 연수구 송도2동(2818583000)","49,452","15,937","          3.10","24,268","25,184","          0.96"
"인천광역시 연수구 송도3동(2818584000)","36,643","13,097","          2.80","18,076","18,567","          0.97"
"인천광역시 남동구 (2820000000)","536,578","214,280","          2.50","267,290","269,288","          0.99"
"인천광역시 남동구 구월1동(2820051000)","33,501","12,675","          2.64","16,517","16,984","          0.97"
"인천광역시 남동구 구월2동(2820052000)","40,247","13,748","          2.93","19,862","20,385","          0.97"
"인천광역시 남동구 구월3동(2820052100)","28,288","14,646","          1.93","14,105","14,183","          0.99"
"인천광역시 남동구 구월4동(2820052200)","17,218","7,867","          2.19","8,685","8,533","          1.02"
"인천광역시 남동구 간석1동(2820053000)","25,224","11,018","          2.29","12,492","12,732","          0.98"
"인천광역시 남동구 간석2동(2820054000)","23,129","9,097","          2.54","11,641","11,488","          1.01"
"인천광역시 남동구 간석3동(2820055000)","28,821","12,729","          2.26","14,525","14,296","          1.02"
"인천광역시 남동구 간석4동(2820055100)","28,100","11,963","          2.35","14,083","14,017","          1.00"
"인천광역시 남동구 만수1동(2820056000)","17,335","8,196","          2.12","8,475","8,860","          0.96"
"인천광역시 남동구 만수2동(2820057000)","26,548","9,754","          2.72","13,023","13,525","          0.96"
"인천광역시 남동구 만수3동(2820058000)","18,887","7,155","          2.64","9,460","9,427","          1.00"
"인천광역시 남동구 만수4동(2820058100)","23,746","9,203","          2.58","11,677","12,069","          0.97"
"인천광역시 남동구 만수5동(2820058200)","17,149","7,492","          2.29","8,644","8,505","          1.02"
"인천광역시 남동구 만수6동(2820058300)","27,181","10,264","          2.65","13,346","13,835","          0.96"
"인천광역시 남동구 장수서창동(2820065000)","50,193","18,650","          2.69","25,038","25,155","          1.00"
"인천광역시 남동구 남촌도림동(2820066000)","23,326","9,206","          2.53","11,955","11,371","          1.05"
"인천광역시 남동구 논현1동(2820069000)","32,744","12,594","          2.60","16,384","16,360","          1.00"
"인천광역시 남동구 논현2동(2820070000)","34,082","13,748","          2.48","17,139","16,943","          1.01"
"인천광역시 남동구 논현고잔동(2820071000)","40,859","14,275","          2.86","20,239","20,620","          0.98"
"인천광역시 부평구 (2823700000)","539,941","215,192","          2.51","268,118","271,823","          0.99"
"인천광역시 부평구 부평1동(2823751000)","36,957","15,050","          2.46","17,846","19,111","          0.93"
"인천광역시 부평구 부평2동(2823752000)","20,960","9,397","          2.23","10,484","10,476","          1.00"
"인천광역시 부평구 부평3동(2823753000)","15,530","7,100","          2.19","7,706","7,824","          0.98"
"인천광역시 부평구 부평4동(2823754000)","38,119","17,098","          2.23","18,929","19,190","          0.99"
"인천광역시 부평구 부평5동(2823755000)","35,829","15,677","          2.29","17,814","18,015","          0.99"
"인천광역시 부평구 부평6동(2823756000)","16,345","7,508","          2.18","8,095","8,250","          0.98"
"인천광역시 부평구 산곡1동(2823757000)","16,301","7,104","          2.29","8,131","8,170","          1.00"
"인천광역시 부평구 산곡2동(2823758000)","34,011","11,130","          3.06","16,812","17,199","          0.98"
"인천광역시 부평구 산곡3동(2823758100)","24,353","8,792","          2.77","11,910","12,443","          0.96"
"인천광역시 부평구 산곡4동(2823758200)","19,402","6,633","          2.93","9,412","9,990","          0.94"
"인천광역시 부평구 청천1동(2823759100)","8,735","4,236","          2.06","4,724","4,011","          1.18"
"인천광역시 부평구 청천2동(2823759200)","36,165","13,627","          2.65","18,181","17,984","          1.01"
"인천광역시 부평구 갈산1동(2823764100)","17,684","7,154","          2.47","8,974","8,710","          1.03"
"인천광역시 부평구 갈산2동(2823764200)","21,358","8,296","          2.57","10,486","10,872","          0.96"
"인천광역시 부평구 삼산1동(2823764600)","38,636","14,681","          2.63","19,071","19,565","          0.97"
"인천광역시 부평구 삼산2동(2823764800)","31,109","10,280","          3.03","15,182","15,927","          0.95"
"인천광역시 부평구 부개1동(2823765000)","18,340","7,785","          2.36","9,301","9,039","          1.03"
"인천광역시 부평구 부개2동(2823766000)","20,517","7,837","          2.62","10,074","10,443","          0.96"
"인천광역시 부평구 부개3동(2823766100)","34,848","12,542","          2.78","16,896","17,952","          0.94"
"인천광역시 부평구 일신동(2823767000)","13,858","5,172","          2.68","7,093","6,765","          1.05"
"인천광역시 부평구 십정1동(2823768000)","14,670","6,272","          2.34","7,532","7,138","          1.06"
"인천광역시 부평구 십정2동(2823769000)","26,214","11,821","          2.22","13,465","12,749","          1.06"
"인천광역시 계양구 (2824500000)","323,784","125,936","          2.57","161,925","161,859","          1.00"
"인천광역시 계양구 효성1동(2824560100)","29,752","11,428","          2.60","15,043","14,709","          1.02"
"인천광역시 계양구 효성2동(2824560200)","32,339","11,603","          2.79","16,323","16,016","          1.02"
"인천광역시 계양구 계산1동(2824561100)","21,731","9,998","          2.17","11,168","10,563","          1.06"
"인천광역시 계양구 계산2동(2824561200)","16,874","7,441","          2.27","8,542","8,332","          1.03"
"인천광역시 계양구 계산3동(2824561300)","21,759","8,572","          2.54","10,553","11,206","          0.94"
"인천광역시 계양구 계산4동(2824561400)","24,547","8,845","          2.78","12,356","12,191","          1.01"
"인천광역시 계양구 작전1동(2824562100)","30,875","11,315","          2.73","15,280","15,595","          0.98"
"인천광역시 계양구 작전2동(2824562200)","25,000","10,732","          2.33","12,591","12,409","          1.01"
"인천광역시 계양구 작전서운동(2824564000)","32,683","12,047","          2.71","16,226","16,457","          0.99"
"인천광역시 계양구 계양1동(2824571000)","22,690","8,466","          2.68","11,303","11,387","          0.99"
"인천광역시 계양구 계양2동(2824572000)","37,979","15,642","          2.43","18,930","19,049","          0.99"
"인천광역시 계양구 계양3동(2824573000)","27,555","9,847","          2.80","13,610","13,945","          0.98"
"인천광역시 서구 (2826000000)","516,017","199,152","          2.59","260,649","255,368","          1.02"
"인천광역시 서구 검암경서동(2826051500)","45,962","18,562","          2.48","23,337","22,625","          1.03"
"인천광역시 서구 연희동(2826053000)","45,179","18,925","          2.39","23,185","21,994","          1.05"
"인천광역시 서구 청라1동(2826053600)","31,777","10,914","          2.91","15,761","16,016","          0.98"
"인천광역시 서구 청라2동(2826053700)","37,790","12,192","          3.10","18,737","19,053","          0.98"
"인천광역시 서구 청라3동(2826053900)","18,890","5,751","          3.28","9,274","9,616","          0.96"
"인천광역시 서구 가정1동(2826054200)","16,634","7,479","          2.22","8,397","8,237","          1.02"
"인천광역시 서구 가정2동(2826054300)","7,405","3,054","          2.42","3,861","3,544","          1.09"
"인천광역시 서구 가정3동(2826054400)","10,752","4,323","          2.49","5,390","5,362","          1.01"
"인천광역시 서구 석남1동(2826055000)","23,706","10,516","          2.25","12,176","11,530","          1.06"
"인천광역시 서구 석남2동(2826056000)","14,666","6,381","          2.30","7,686","6,980","          1.10"
"인천광역시 서구 석남3동(2826056100)","16,554","6,974","          2.37","8,358","8,196","          1.02"
"인천광역시 서구 신현원창동(2826057500)","29,302","11,063","          2.65","14,722","14,580","          1.01"
"인천광역시 서구 가좌1동(2826058000)","12,319","5,692","          2.16","6,573","5,746","          1.14"
"인천광역시 서구 가좌2동(2826059000)","22,183","7,794","          2.85","10,818","11,365","          0.95"
"인천광역시 서구 가좌3동(2826060000)","17,821","7,537","          2.36","8,999","8,822","          1.02"
"인천광역시 서구 가좌4동(2826061000)","9,251","4,202","          2.20","4,789","4,462","          1.07"
"인천광역시 서구 검단1동(2826063000)","31,067","12,542","          2.48","15,977","15,090","          1.06"
"인천광역시 서구 검단2동(2826064000)","23,575","8,748","          2.69","11,931","11,644","          1.02"
"인천광역시 서구 검단3동(2826065000)","25,201","9,406","          2.68","12,722","12,479","          1.02"
"인천광역시 서구 검단4동(2826066000)","51,386","17,990","          2.86","25,365","26,021","          0.97"
"인천광역시 서구 검단5동(2826067000)","24,597","9,107","          2.70","12,591","12,006","          1.05"
"인천광역시 강화군 (2871000000)","68,754","31,869","          2.16","34,509","34,245","          1.01"
"인천광역시 강화군 강화읍(2871025000)","22,958","9,947","          2.31","11,333","11,625","          0.97"
"인천광역시 강화군 선원면(2871031000)","7,770","3,279","          2.37","3,901","3,869","          1.01"
"인천광역시 강화군 불은면(2871032000)","4,718","2,310","          2.04","2,391","2,327","          1.03"
"인천광역시 강화군 길상면(2871033000)","6,745","3,177","          2.12","3,433","3,312","          1.04"
"인천광역시 강화군 화도면(2871034000)","4,434","2,187","          2.03","2,233","2,201","          1.01"
"인천광역시 강화군 양도면(2871035000)","4,038","1,927","          2.10","2,076","1,962","          1.06"
"인천광역시 강화군 내가면(2871036000)","3,086","1,578","          1.96","1,512","1,574","          0.96"
"인천광역시 강화군 하점면(2871037000)","4,039","2,013","          2.01","2,051","1,988","          1.03"
"인천광역시 강화군 양사면(2871038000)","1,852","951","          1.95","934","918","          1.02"
"인천광역시 강화군 송해면(2871039000)","3,121","1,457","          2.14","1,554","1,567","          0.99"
"인천광역시 강화군 교동면(2871040000)","2,995","1,469","          2.04","1,530","1,465","          1.04"
"인천광역시 강화군 삼산면(2871041000)","2,317","1,203","          1.93","1,205","1,112","          1.08"
"인천광역시 강화군 서도면(2871042000)","412","208","          1.98","209","203","          1.03"
"인천광역시 강화군 서도면볼음출장소(2871042500)","269","163","          1.65","147","122","          1.20"
"인천광역시 옹진군 (2872000000)","21,573","11,888","          1.81","12,225","9,348","          1.31"
"인천광역시 옹진군 북도면(2872031000)","1,196","629","          1.90","642","554","          1.16"
"인천광역시 옹진군 북도면장봉출장소(2872031500)","1,065","519","          2.05","556","509","          1.09"
"인천광역시 옹진군 백령면(2872033000)","5,721","3,235","          1.77","3,381","2,340","          1.44"
"인천광역시 옹진군 대청면(2872034000)","1,372","751","          1.83","797","575","          1.39"
"인천광역시 옹진군 대청면소청출장소(2872034500)","259","168","          1.54","166","93","          1.78"
"인천광역시 옹진군 덕적면(2872035000)","2,042","1,183","          1.73","1,099","943","          1.17"
"인천광역시 옹진군 영흥면(2872036000)","6,323","3,259","          1.94","3,486","2,837","          1.23"
"인천광역시 옹진군 자월면(2872037000)","1,363","738","          1.85","690","673","          1.03"
"인천광역시 옹진군 연평면(2872038000)","2,232","1,406","          1.59","1,408","824","          1.71"
"광주광역시  (2900000000)","1,463,770","592,818","          2.47","725,295","738,475","          0.98"
"광주광역시 동구 (2911000000)","95,448","45,341","          2.11","47,579","47,869","          0.99"
"광주광역시 동구 충장동(2911052500)","4,463","2,961","          1.51","2,383","2,080","          1.15"
"광주광역시 동구 동명동(2911054500)","4,248","2,333","          1.82","2,136","2,112","          1.01"
"광주광역시 동구 계림1동(2911056000)","6,421","3,860","          1.66","3,389","3,032","          1.12"
"광주광역시 동구 계림2동(2911057000)","9,119","4,024","          2.27","4,616","4,503","          1.03"
"광주광역시 동구 산수1동(2911059000)","6,645","3,438","          1.93","3,349","3,296","          1.02"
"광주광역시 동구 산수2동(2911060000)","10,598","4,386","          2.42","5,128","5,470","          0.94"
"광주광역시 동구 지산1동(2911062000)","4,724","2,285","          2.07","2,376","2,348","          1.01"
"광주광역시 동구 지산2동(2911063000)","5,397","2,555","          2.11","2,741","2,656","          1.03"
"광주광역시 동구 서남동(2911065500)","3,367","2,158","          1.56","1,709","1,658","          1.03"
"광주광역시 동구 학동(2911068500)","9,949","4,609","          2.16","4,831","5,118","          0.94"
"광주광역시 동구 학운동(2911071000)","12,894","5,190","          2.48","6,164","6,730","          0.92"
"광주광역시 동구 지원1동(2911073000)","7,445","3,156","          2.36","3,663","3,782","          0.97"
"광주광역시 동구 지원2동(2911074000)","10,178","4,386","          2.32","5,094","5,084","          1.00"
"광주광역시 서구 (2914000000)","306,957","124,663","          2.46","150,977","155,980","          0.97"
"광주광역시 서구 양동(2914057500)","4,473","2,315","          1.93","2,211","2,262","          0.98"
"광주광역시 서구 양3동(2914059000)","4,965","2,158","          2.30","2,476","2,489","          0.99"
"광주광역시 서구 농성1동(2914065000)","8,487","4,484","          1.89","4,260","4,227","          1.01"
"광주광역시 서구 농성2동(2914066000)","5,476","2,867","          1.91","2,800","2,676","          1.05"
"광주광역시 서구 광천동(2914073000)","9,470","4,397","          2.15","4,806","4,664","          1.03"
"광주광역시 서구 유덕동(2914074000)","11,405","4,528","          2.52","5,807","5,598","          1.04"
"광주광역시 서구 치평동(2914074500)","31,270","12,346","          2.53","15,109","16,161","          0.93"
"광주광역시 서구 상무1동(2914075100)","23,375","10,303","          2.27","11,679","11,696","          1.00"
"광주광역시 서구 상무2동(2914075200)","25,566","12,235","          2.09","12,548","13,018","          0.96"
"광주광역시 서구 화정1동(2914076000)","15,916","7,495","          2.12","7,689","8,227","          0.93"
"광주광역시 서구 화정2동(2914077000)","21,699","7,862","          2.76","10,869","10,830","          1.00"
"광주광역시 서구 화정3동(2914078000)","11,264","4,490","          2.51","5,535","5,729","          0.97"
"광주광역시 서구 화정4동(2914079000)","17,743","6,693","          2.65","8,656","9,087","          0.95"
"광주광역시 서구 서창동(2914080000)","5,507","2,493","          2.21","2,882","2,625","          1.10"
"광주광역시 서구 금호1동(2914082100)","22,504","8,722","          2.58","10,784","11,720","          0.92"
"광주광역시 서구 금호2동(2914082400)","30,538","10,312","          2.96","15,002","15,536","          0.97"
