"행정구역","2011년12월_남자 평균연령","2011년12월_여자 평균연령","2011년12월_평균연령"
"경상북도 안동시 녹전면(4717043000)","51.6","55.5","53.5"
"경상북도 안동시 중구동(4717051000)","43.4","47.6","45.6"
"경상북도 안동시 명륜동(4717052000)","38.7","42.1","40.4"
"경상북도 안동시 용상동(4717055500)","36.7","39.7","38.2"
"경상북도 안동시 서구동(4717058500)","43.1","47.4","45.3"
"경상북도 안동시 태화동(4717060000)","40.5","43.8","42.1"
"경상북도 안동시 평화동(4717062000)","39.3","43.3","41.3"
"경상북도 안동시 안기동(4717063000)","38.3","40.5","39.4"
"경상북도 안동시 옥동(4717065000)","33.4","37.4","35.5"
"경상북도 안동시 송하동(4717066000)","35","38.5","36.8"
"경상북도 안동시 강남동(4717069000)","32.3","35","33.6"
"경상북도 구미시 (4719000000)","33.2","34.9","34.1"
"경상북도 구미시 선산읍(4719025000)","40.5","45.1","42.8"
"경상북도 구미시 고아읍(4719025300)","34.7","37.2","35.9"
"경상북도 구미시 무을면(4719031000)","48.9","56.3","52.6"
"경상북도 구미시 옥성면(4719032000)","48.1","55.3","51.7"
"경상북도 구미시 도개면(4719033000)","48.8","54.6","51.7"
"경상북도 구미시 해평면(4719034000)","46","51.6","48.8"
"경상북도 구미시 산동면(4719035000)","43.4","48.2","45.6"
"경상북도 구미시 장천면(4719036000)","44.8","49.3","46.9"
"경상북도 구미시 송정동(4719051000)","34.7","36.4","35.6"
"경상북도 구미시 원평1동(4719052000)","40.9","42.7","41.8"
"경상북도 구미시 원평2동(4719053000)","42.7","46.5","44.5"
"경상북도 구미시 도량동(4719055100)","33.3","35.1","34.2"
"경상북도 구미시 지산동(4719055500)","39.9","43.7","41.7"
"경상북도 구미시 선주원남동(4719056500)","32.1","33.6","32.8"
"경상북도 구미시 형곡1동(4719058200)","33.6","35.9","34.8"
"경상북도 구미시 형곡2동(4719058300)","33","34.8","33.9"
"경상북도 구미시 신평1동(4719059000)","36","38.5","37.2"
"경상북도 구미시 신평2동(4719060000)","36.9","39.8","38.3"
"경상북도 구미시 비산동(4719061000)","33","33.9","33.4"
"경상북도 구미시 공단1동(4719062100)","31.8","33.5","32.6"
"경상북도 구미시 공단2동(4719062200)","30.6","30.3","30.5"
"경상북도 구미시 광평동(4719063000)","35.1","36.4","35.7"
"경상북도 구미시 상모사곡동(4719064500)","31.4","32.5","31.9"
"경상북도 구미시 임오동(4719066000)","30.4","31.4","30.9"
"경상북도 구미시 인동동(4719067000)","30.4","31.6","31"
"경상북도 구미시 진미동(4719068000)","30.2","29","29.6"
"경상북도 구미시 양포동(4719069000)","28.5","28.9","28.7"
"경상북도 영주시 (4721000000)","41.4","45.4","43.4"
"경상북도 영주시 풍기읍(4721025000)","42.7","47.5","45.1"
"경상북도 영주시 이산면(4721031000)","47","52.5","49.6"
"경상북도 영주시 평은면(4721032000)","49.3","55","52.1"
"경상북도 영주시 문수면(4721033000)","48.5","54.2","51.3"
"경상북도 영주시 장수면(4721034000)","48.6","54","51.2"
"경상북도 영주시 안정면(4721035000)","48.2","54.4","51.3"
"경상북도 영주시 봉현면(4721036000)","47.6","51.4","49.5"
"경상북도 영주시 순흥면(4721037000)","47.7","53.6","50.6"
"경상북도 영주시 단산면(4721038000)","50.2","56.1","53.2"
"경상북도 영주시 부석면(4721039000)","49.7","54.6","52.1"
"경상북도 영주시 상망동(4721051000)","37.3","41.3","39.3"
"경상북도 영주시 하망동(4721052500)","39.4","43","41.2"
"경상북도 영주시 영주1동(4721055000)","44","47.5","45.8"
"경상북도 영주시 영주2동(4721056000)","40.9","44.6","42.8"
"경상북도 영주시 휴천1동(4721059000)","36","39.4","37.7"
"경상북도 영주시 휴천2동(4721060000)","40","42.4","41.2"
"경상북도 영주시 휴천3동(4721061000)","38.2","41.4","39.8"
"경상북도 영주시 가흥1동(4721062000)","38.5","42.9","40.7"
"경상북도 영주시 가흥2동(4721063000)","37.8","41.4","39.6"
"경상북도 영천시 (4723000000)","42.7","47.1","44.9"
"경상북도 영천시 금호읍(4723025000)","44.2","48.2","46.1"
"경상북도 영천시 청통면(4723031000)","47.6","51.8","49.7"
"경상북도 영천시 신녕면(4723032000)","47.8","53.9","50.9"
"경상북도 영천시 화산면(4723033000)","49.3","55.3","52.2"
"경상북도 영천시 화북면(4723034000)","50.7","55.2","53"
"경상북도 영천시 화남면(4723035000)","50","56.5","53.2"
"경상북도 영천시 자양면(4723036000)","50.6","57.2","53.9"
"경상북도 영천시 임고면(4723037000)","49.9","55.5","52.7"
"경상북도 영천시 고경면(4723038000)","42.2","51.2","46.3"
"경상북도 영천시 북안면(4723039000)","49.7","54.8","52.3"
"경상북도 영천시 대창면(4723040000)","48.1","54.2","51"
"경상북도 영천시 동부동(4723051000)","35.2","38.6","36.9"
"경상북도 영천시 중앙동(4723052000)","38.2","40.9","39.6"
"경상북도 영천시 서부동(4723053500)","43.6","47.2","45.4"
"경상북도 영천시 완산동(4723054000)","43.2","46.6","44.9"
"경상북도 영천시 남부동(4723055500)","44.9","51.1","47.8"
"경상북도 상주시 (4725000000)","43.6","49","46.3"
"경상북도 상주시 함창읍(4725025000)","46.4","52.5","49.5"
"경상북도 상주시 중동면(4725031000)","48.6","54.4","51.6"
"경상북도 상주시 사벌면(4725032000)","48.1","55.9","52.1"
"경상북도 상주시 낙동면(4725033000)","49.6","55.8","52.7"
"경상북도 상주시 낙동면동부출장소(4725033500)","49.3","54.7","52.1"
"경상북도 상주시 청리면(4725034000)","49.4","55.6","52.6"
"경상북도 상주시 공성면(4725035000)","49.1","55.1","52.2"
"경상북도 상주시 외남면(4725036000)","49.2","56","52.6"
"경상북도 상주시 내서면(4725037000)","49.6","54.8","52.2"
"경상북도 상주시 모동면(4725038000)","47.2","51","49.1"
"경상북도 상주시 모서면(4725039000)","49.5","54.9","52.2"
"경상북도 상주시 모서면서부출장소(4725039500)","46.3","53.8","50.3"
"경상북도 상주시 화동면(4725040000)","48.3","52.7","50.5"
"경상북도 상주시 화서면(4725041000)","47.9","54","51"
"경상북도 상주시 화북면(4725042000)","48.7","51.8","50.3"
"경상북도 상주시 화북면서부출장소(4725042600)","51.9","56.9","54.5"
"경상북도 상주시 외서면(4725043000)","47.7","54.4","51.2"
"경상북도 상주시 은척면(4725044000)","51.5","57.9","54.8"
"경상북도 상주시 은척면북부출장소(4725044500)","55.9","63.5","59.7"
"경상북도 상주시 공검면(4725045000)","50.4","57.4","54.1"
"경상북도 상주시 이안면(4725046000)","52.2","58.7","55.6"
"경상북도 상주시 화남면(4725047000)","51.2","55.2","53.3"
"경상북도 상주시 남원동(4725052000)","38.2","42.5","40.4"
"경상북도 상주시 북문동(4725053000)","40.8","45.4","43.1"
"경상북도 상주시 계림동(4725054000)","38","42.7","40.4"
"경상북도 상주시 동문동(4725055000)","38.8","43","40.9"
"경상북도 상주시 동성동(4725056000)","40.5","45.5","43"
"경상북도 상주시 신흥동(4725057000)","35.8","40.1","37.9"
"경상북도 문경시 (4728000000)","42.8","47.9","45.4"
"경상북도 문경시 문경읍(4728025000)","46","51.5","48.9"
"경상북도 문경시 문경읍갈평출장소(4728025100)","46.8","53","50"
"경상북도 문경시 가은읍(4728025300)","50.7","57.3","54.1"
"경상북도 문경시 가은읍북부출장소(4728025400)","49.4","54.9","52.1"
"경상북도 문경시 영순면(4728031000)","49.5","55.3","52.4"
"경상북도 문경시 산양면(4728032000)","49.6","55.8","52.7"
"경상북도 문경시 호계면(4728033000)","47.1","49","48.1"
"경상북도 문경시 산북면(4728034000)","51.6","57.7","54.7"
"경상북도 문경시 동로면(4728035000)","50.3","56.5","53.4"
"경상북도 문경시 마성면(4728036000)","48.2","55.7","52.1"
"경상북도 문경시 농암면(4728037000)","49.1","56.9","53.3"
"경상북도 문경시 점촌1동(4728057000)","42.2","46.8","44.5"
"경상북도 문경시 점촌2동(4728058000)","40.9","45.2","43.1"
"경상북도 문경시 점촌3동(4728059000)","38.5","42.8","40.7"
"경상북도 문경시 점촌4동(4728060000)","45.7","51.1","48.4"
"경상북도 문경시 점촌5동(4728061000)","33.5","37.2","35.4"
"경상북도 경산시 (4729000000)","37.5","40.3","38.9"
"경상북도 경산시 하양읍(4729025000)","37.5","41","39.3"
"경상북도 경산시 진량읍(4729025300)","35.4","37.5","36.4"
"경상북도 경산시 와촌면(4729031000)","45.9","50.9","48.2"
"경상북도 경산시 자인면(4729033000)","44.5","49.4","46.9"
"경상북도 경산시 용성면(4729034000)","48.7","55.1","51.9"
"경상북도 경산시 남산면(4729035000)","47.3","53.7","50.3"
"경상북도 경산시 압량면(4729036000)","39.6","42.2","40.8"
"경상북도 경산시 남천면(4729037000)","46","51.6","48.8"
"경상북도 경산시 중방동(4729051000)","37.9","40.9","39.4"
"경상북도 경산시 중앙동(4729052000)","39.8","43.8","41.8"
"경상북도 경산시 남부동(4729053000)","36.7","40.3","38.5"
"경상북도 경산시 서부1동(4729054100)","35.5","37.8","36.7"
"경상북도 경산시 서부2동(4729054200)","36.7","39.1","37.9"
"경상북도 경산시 북부동(4729055000)","37.3","39.1","38.1"
"경상북도 경산시 동부동(4729056000)","34.9","37.7","36.3"
"경상북도 군위군 (4772000000)","49","54.7","51.8"
"경상북도 군위군 군위읍(4772025000)","44.5","48.9","46.6"
"경상북도 군위군 소보면(4772031000)","52.5","59.1","55.8"
"경상북도 군위군 효령면(4772032000)","48.5","54.1","51.2"
"경상북도 군위군 부계면(4772033000)","51.3","57.1","54.2"
"경상북도 군위군 우보면(4772034000)","52.5","58.5","55.6"
"경상북도 군위군 의흥면(4772035000)","51.2","57.6","54.5"
"경상북도 군위군 산성면(4772036000)","54.6","61","58"
"경상북도 군위군 고로면(4772037000)","52.1","58.8","55.3"
"경상북도 의성군 (4773000000)","48.7","54.1","51.5"
"경상북도 의성군 의성읍(4773025000)","42.4","46.8","44.6"
"경상북도 의성군 단촌면(4773031000)","50.6","57.7","54.1"
"경상북도 의성군 점곡면(4773032000)","52.1","58","55.1"
"경상북도 의성군 옥산면(4773033000)","50.4","54.9","52.7"
"경상북도 의성군 사곡면(4773034000)","52.8","59.8","56.4"
"경상북도 의성군 춘산면(4773035000)","50.2","55.8","53"
"경상북도 의성군 가음면(4773036000)","51.7","57.8","54.7"
"경상북도 의성군 금성면(4773037000)","50.9","56.6","53.8"
"경상북도 의성군 봉양면(4773038000)","48.9","54","51.5"
"경상북도 의성군 비안면(4773039000)","53.3","58.5","56"
"경상북도 의성군 구천면(4773040000)","51.4","57.9","54.7"
"경상북도 의성군 단밀면(4773041000)","51.6","57.7","54.7"
"경상북도 의성군 단북면(4773042000)","51.2","58.3","54.8"
"경상북도 의성군 안계면(4773043000)","46.1","51","48.7"
"경상북도 의성군 다인면(4773044000)","51.4","56.5","54"
"경상북도 의성군 신평면(4773045000)","57.1","63","60.2"
"경상북도 의성군 안평면(4773046000)","53.9","60","56.9"
"경상북도 의성군 안사면(4773047000)","54.4","62.2","58.5"
"경상북도 청송군 (4775000000)","47.5","52.4","50"
"경상북도 청송군 청송읍(4775025000)","42.9","47.6","45.3"
"경상북도 청송군 부동면(4775031000)","49.5","55.6","52.6"
"경상북도 청송군 부남면(4775032000)","51.8","56.9","54.3"
"경상북도 청송군 현동면(4775033000)","48.7","53.8","51.3"
"경상북도 청송군 현서면(4775034000)","50.8","54.9","52.9"
"경상북도 청송군 안덕면(4775035000)","51.5","56.6","54.1"
"경상북도 청송군 파천면(4775036000)","51.3","57.5","54.4"
"경상북도 청송군 진보면(4775037000)","44.9","49","46.9"
"경상북도 영양군 (4776000000)","47.4","52.8","50.2"
"경상북도 영양군 영양읍(4776025000)","42.5","47.9","45.3"
"경상북도 영양군 입암면(4776031000)","50.4","55.5","53"
"경상북도 영양군 청기면(4776032000)","53.8","58.9","56.4"
"경상북도 영양군 일월면(4776033000)","51.7","56.3","54.1"
"경상북도 영양군 수비면(4776034000)","48.4","54.2","51.3"
"경상북도 영양군 석보면(4776035000)","51.2","57.7","54.4"
"경상북도 영덕군 (4777000000)","46.5","52.4","49.6"
"경상북도 영덕군 영덕읍(4777025000)","42.3","47.2","44.9"
"경상북도 영덕군 강구면(4777031000)","45.6","50.7","48.2"
"경상북도 영덕군 남정면(4777032000)","49.8","57.4","53.8"
"경상북도 영덕군 달산면(4777033000)","52.2","59.4","56.1"
"경상북도 영덕군 지품면(4777034000)","51.5","58.5","55.1"
"경상북도 영덕군 지품면원전출장소(4777034500)","52.1","58.3","55.4"
"경상북도 영덕군 축산면(4777035000)","52.4","59.3","56"
"경상북도 영덕군 축산면축산출장소(4777035500)","47.1","53.3","50.4"
"경상북도 영덕군 영해면(4777036000)","44.3","50.9","47.8"
"경상북도 영덕군 병곡면(4777037000)","51.4","58","55"
"경상북도 영덕군 창수면(4777038000)","54.4","60","57.3"
"경상북도 청도군 (4782000000)","46.8","52.3","49.6"
"경상북도 청도군 화양읍(4782025000)","42","46.4","44.3"
"경상북도 청도군 화양읍남성현출장소(4782025100)","48.8","55.9","52.3"
"경상북도 청도군 청도읍(4782025300)","42.8","48","45.5"
"경상북도 청도군 청도읍유호출장소(4782025400)","48.7","56.4","52.7"
"경상북도 청도군 각남면(4782031000)","50.1","57.4","53.9"
"경상북도 청도군 풍각면(4782032000)","49","54","51.5"
"경상북도 청도군 각북면(4782033000)","50.3","54.9","52.6"
"경상북도 청도군 이서면(4782034000)","47.7","53.1","50.4"
"경상북도 청도군 운문면(4782035000)","50.9","56.2","53.7"
"경상북도 청도군 금천면(4782036000)","50.5","56.5","53.6"
"경상북도 청도군 매전면(4782037000)","51.1","57.8","54.6"
"경상북도 고령군 (4783000000)","43.6","48.3","45.9"
"경상북도 고령군 고령읍(4783025000)","40.7","44.7","42.7"
"경상북도 고령군 덕곡면(4783031000)","51.6","57.4","54.6"
"경상북도 고령군 운수면(4783032000)","50","55.7","52.9"
"경상북도 고령군 성산면(4783033000)","46.8","51.3","49"
"경상북도 고령군 다산면(4783034000)","38.7","41.9","40.2"
"경상북도 고령군 개진면(4783035000)","48.4","56","51.9"
"경상북도 고령군 우곡면(4783036000)","50.9","57.4","54"
"경상북도 고령군 쌍림면(4783037000)","49.1","55.4","52.3"
"경상북도 성주군 (4784000000)","45","49.9","47.4"
"경상북도 성주군 성주읍(4784025000)","39.6","43.5","41.6"
"경상북도 성주군 선남면(4784031000)","45.3","49.7","47.4"
"경상북도 성주군 용암면(4784032000)","47.4","52.8","50"
"경상북도 성주군 수륜면(4784033000)","50","55.4","52.8"
"경상북도 성주군 가천면(4784034000)","49.5","54.3","52"
"경상북도 성주군 금수면(4784035000)","50.4","57.5","53.9"
"경상북도 성주군 대가면(4784036000)","48.7","53.7","51.2"
"경상북도 성주군 벽진면(4784037000)","47.9","53.6","50.7"
"경상북도 성주군 초전면(4784038000)","45","50.6","47.7"
"경상북도 성주군 월항면(4784039000)","47.2","52.5","49.7"
"경상북도 칠곡군 (4785000000)","36.1","38.6","37.3"
"경상북도 칠곡군 왜관읍(4785025000)","37.9","41.3","39.6"
"경상북도 칠곡군 북삼읍(4785025300)","32.8","34.2","33.5"
"경상북도 칠곡군 석적읍(4785025600)","29.4","29.3","29.3"
"경상북도 칠곡군 지천면(4785031000)","48.3","52.9","50.5"
"경상북도 칠곡군 동명면(4785032000)","46.2","50.8","48.4"
"경상북도 칠곡군 가산면(4785033000)","47","52.3","49.5"
"경상북도 칠곡군 약목면(4785036000)","38.8","42.2","40.4"
"경상북도 칠곡군 기산면(4785037000)","43.5","48.5","45.9"
"경상북도 예천군 (4790000000)","46.9","52.2","49.6"
"경상북도 예천군 예천읍(4790025000)","41","45.1","43.1"
"경상북도 예천군 용문면(4790031000)","51.3","57.8","54.6"
"경상북도 예천군 상리면(4790032000)","51","54.8","53"
"경상북도 예천군 하리면(4790033000)","51","55.4","53.2"
"경상북도 예천군 감천면(4790034000)","52.4","58","55.2"
"경상북도 예천군 보문면(4790035000)","53.7","59.4","56.6"
"경상북도 예천군 호명면(4790036000)","51.2","56.5","53.9"
"경상북도 예천군 유천면(4790037000)","45","51.9","48.6"
"경상북도 예천군 용궁면(4790038000)","50.5","56","53.3"
"경상북도 예천군 개포면(4790039000)","51.9","58.7","55.3"
"경상북도 예천군 지보면(4790040000)","51.4","57.7","54.6"
"경상북도 예천군 풍양면(4790041000)","49.1","55.5","52.4"
"경상북도 봉화군 (4792000000)","46.9","51.4","49.2"
"경상북도 봉화군 봉화읍(4792025000)","42.3","45.9","44.1"
"경상북도 봉화군 물야면(4792031000)","50.2","54.9","52.5"
"경상북도 봉화군 봉성면(4792032000)","48.6","54.3","51.5"
"경상북도 봉화군 법전면(4792033000)","50.4","56.2","53.3"
"경상북도 봉화군 춘양면(4792034000)","48.1","52.3","50.2"
"경상북도 봉화군 소천면(4792035000)","49.5","55.2","52.4"
"경상북도 봉화군 재산면(4792036000)","49.9","54.8","52.3"
"경상북도 봉화군 명호면(4792037000)","50.5","55.2","52.8"
"경상북도 봉화군 상운면(4792038000)","51.9","57","54.4"
"경상북도 봉화군 석포면(4792039000)","42.5","47.2","44.7"
"경상북도 울진군 (4793000000)","42.7","48","45.4"
"경상북도 울진군 울진읍(4793025000)","37.4","41.5","39.5"
"경상북도 울진군 평해읍(4793025300)","47.3","54.7","51.1"
"경상북도 울진군 북면(4793031000)","37.3","40.9","39"
"경상북도 울진군 북면하당출장소(4793031500)","51.4","60.2","55.9"
"경상북도 울진군 서면(4793032000)","50.1","55","52.7"
"경상북도 울진군 근남면(4793033000)","48","54.9","51.6"
"경상북도 울진군 원남면(4793034000)","51","59.9","55.8"
"경상북도 울진군 기성면(4793035000)","51.4","58.4","55.2"
"경상북도 울진군 온정면(4793036000)","50.7","57.3","54.1"
"경상북도 울진군 죽변면(4793037000)","42.1","46.6","44.4"
"경상북도 울진군 후포면(4793038000)","43.4","47.5","45.5"
"경상북도 울릉군 (4794000000)","44.1","46.6","45.3"
"경상북도 울릉군 울릉읍(4794025000)","43.3","45","44.1"
"경상북도 울릉군 서면(4794031000)","45.1","50.3","47.6"
"경상북도 울릉군 서면태하출장소(4794031500)","48.4","51.3","49.8"
"경상북도 울릉군 북면(4794032000)","46.1","50.6","48.2"
"경상남도  (4800000000)","37.3","40.5","38.9"
"경상남도 창원시 (4812000000)","36","38.3","37.2"
"경상남도 창원시 의창구 (4812100000)","35.7","37.9","36.8"
"경상남도 창원시 의창구 동읍(4812125000)","36.9","39.9","38.3"
"경상남도 창원시 의창구 북면(4812131000)","42.9","47.1","45"
"경상남도 창원시 의창구 대산면(4812132000)","43.4","48.8","46.1"
"경상남도 창원시 의창구 의창동(4812151000)","36.8","38.8","37.8"
"경상남도 창원시 의창구 팔룡동(4812152000)","33.3","34.8","34.1"
"경상남도 창원시 의창구 명곡동(4812153000)","34.7","36.3","35.5"
"경상남도 창원시 의창구 봉림동(4812154000)","36","38","37"
"경상남도 창원시 의창구 용지동(4812155000)","34.3","36.8","35.5"
"경상남도 창원시 성산구 (4812300000)","33.3","34.9","34.1"
"경상남도 창원시 성산구 반송동(4812351000)","33.6","35.4","34.5"
"경상남도 창원시 성산구 중앙동(4812352000)","35.8","37","36.3"
"경상남도 창원시 성산구 상남동(4812353000)","32.9","34.5","33.7"
"경상남도 창원시 성산구 사파동(4812354000)","32.7","34.5","33.6"
"경상남도 창원시 성산구 가음정동(4812355000)","33","34.5","33.7"
"경상남도 창원시 성산구 성주동(4812356000)","32.4","33.5","33"
"경상남도 창원시 성산구 웅남동(4812357000)","35.7","38","36.8"
"경상남도 창원시 마산합포구 (4812500000)","39.4","42.6","41"
"경상남도 창원시 마산합포구 구산면(4812531000)","46","51.3","48.6"
"경상남도 창원시 마산합포구 진동면(4812532000)","39.7","42.8","41.2"
"경상남도 창원시 마산합포구 진북면(4812533000)","45.8","50.1","47.9"
"경상남도 창원시 마산합포구 진전면(4812534000)","48.1","55.3","51.8"
"경상남도 창원시 마산합포구 현동(4812551000)","45.2","49.2","47.1"
"경상남도 창원시 마산합포구 가포동(4812552000)","42.5","44.9","43.7"
"경상남도 창원시 마산합포구 월영동(4812553000)","35.6","38.2","36.9"
"경상남도 창원시 마산합포구 문화동(4812554000)","40.6","43.6","42.1"
"경상남도 창원시 마산합포구 반월동(4812555000)","37.5","40.9","39.2"
"경상남도 창원시 마산합포구 중앙동(4812556000)","38.3","41.2","39.8"
"경상남도 창원시 마산합포구 완월동(4812557000)","39.6","42.4","41"
"경상남도 창원시 마산합포구 자산동(4812558000)","38.5","41.9","40.2"
"경상남도 창원시 마산합포구 동서동(4812559000)","39.8","42.7","41.3"
"경상남도 창원시 마산합포구 성호동(4812560000)","41.8","46.2","44"
"경상남도 창원시 마산합포구 교방동(4812561000)","37.9","40.9","39.4"
"경상남도 창원시 마산합포구 노산동(4812562000)","40.1","44","42"
"경상남도 창원시 마산합포구 오동동(4812563000)","42.3","45.7","44"
"경상남도 창원시 마산합포구 합포동(4812564000)","41.2","45.7","43.4"
"경상남도 창원시 마산합포구 산호동(4812565000)","39.1","41.2","40.2"
"경상남도 창원시 마산회원구 (4812700000)","37","39.4","38.2"
"경상남도 창원시 마산회원구 내서읍(4812725000)","33.7","35.5","34.6"
"경상남도 창원시 마산회원구 회원1동(4812751000)","41.1","44.5","42.8"
"경상남도 창원시 마산회원구 회원2동(4812752000)","40.4","43.9","42.2"
"경상남도 창원시 마산회원구 석전1동(4812753000)","39.9","42.3","41.1"
"경상남도 창원시 마산회원구 석전2동(4812754000)","39.4","41.8","40.6"
"경상남도 창원시 마산회원구 회성동(4812755000)","41.8","45.5","43.6"
"경상남도 창원시 마산회원구 양덕1동(4812756000)","38.1","40.8","39.4"
"경상남도 창원시 마산회원구 양덕2동(4812757000)","35.6","37.7","36.6"
"경상남도 창원시 마산회원구 합성1동(4812758000)","39.9","42.7","41.3"
"경상남도 창원시 마산회원구 합성2동(4812759000)","39.6","41.9","40.7"
"경상남도 창원시 마산회원구 구암1동(4812760000)","38.6","40.7","39.6"
"경상남도 창원시 마산회원구 구암2동(4812761000)","37.1","39.2","38.1"
"경상남도 창원시 마산회원구 봉암동(4812762000)","37.6","40.2","38.8"
"경상남도 창원시 진해구 (4812900000)","35.4","37.7","36.5"
"경상남도 창원시 진해구 중앙동(4812951000)","30.8","32.5","31.6"
"경상남도 창원시 진해구 태평동(4812952000)","37.8","41.7","39.7"
"경상남도 창원시 진해구 충무동(4812953000)","40.6","45.4","43"
"경상남도 창원시 진해구 여좌동(4812954000)","39.6","43.3","41.4"
"경상남도 창원시 진해구 태백동(4812955000)","41.6","45.8","43.6"
"경상남도 창원시 진해구 경화동(4812956000)","37.5","40.2","38.8"
"경상남도 창원시 진해구 병암동(4812957000)","37.3","40","38.7"
"경상남도 창원시 진해구 석동(4812958000)","32.8","34.1","33.4"
"경상남도 창원시 진해구 이동(4812959000)","38.1","40.7","39.4"
"경상남도 창원시 진해구 자은동(4812960000)","34.6","37.2","35.9"
"경상남도 창원시 진해구 덕산동(4812961000)","34.5","37.1","35.8"
"경상남도 창원시 진해구 풍호동(4812962000)","35","36.5","35.7"
"경상남도 창원시 진해구 웅천동(4812963000)","43.4","49","46"
"경상남도 창원시 진해구 웅동1동(4812964000)","34.7","36.7","35.7"
"경상남도 창원시 진해구 웅동2동(4812965000)","31.5","32.3","31.9"
"경상남도 진주시 (4817000000)","37","40.6","38.8"
"경상남도 진주시 문산읍(4817025000)","40.1","44.8","42.4"
"경상남도 진주시 내동면(4817031000)","38.1","40.8","39.5"
"경상남도 진주시 정촌면(4817032000)","45","49.1","47"
"경상남도 진주시 금곡면(4817033000)","46.1","54.5","50.5"
"경상남도 진주시 진성면(4817035000)","46.7","53.2","50"
"경상남도 진주시 일반성면(4817036000)","42.6","48.8","45.8"
"경상남도 진주시 이반성면(4817037000)","50.5","58.5","54.6"
"경상남도 진주시 사봉면(4817038000)","49.6","57.6","53.7"
"경상남도 진주시 지수면(4817039000)","46.5","55.1","50.8"
"경상남도 진주시 대곡면(4817040000)","47","53.8","50.4"
"경상남도 진주시 금산면(4817041000)","32.6","35.7","34.2"
"경상남도 진주시 집현면(4817042000)","39.6","43.4","41.5"
"경상남도 진주시 미천면(4817043000)","48.8","57.2","53.1"
"경상남도 진주시 명석면(4817044000)","43.9","48.6","46.2"
"경상남도 진주시 대평면(4817045000)","44.4","50.6","47.5"
"경상남도 진주시 수곡면(4817046000)","49.4","54.2","51.8"
"경상남도 진주시 망경동(4817051000)","36.7","40.1","38.4"
"경상남도 진주시 강남동(4817052000)","40.4","44.5","42.5"
"경상남도 진주시 칠암동(4817053000)","36.1","40.4","38.2"
"경상남도 진주시 성지동(4817054500)","39.8","42.7","41.3"
"경상남도 진주시 중앙동(4817056500)","42.1","46.3","44.3"
"경상남도 진주시 봉안동(4817057500)","39.4","42.9","41.2"
"경상남도 진주시 상봉동동(4817059000)","39.4","43.5","41.5"
"경상남도 진주시 상봉서동(4817060000)","38","41.1","39.6"
"경상남도 진주시 봉수동(4817061500)","40.2","45.8","43.1"
"경상남도 진주시 옥봉동(4817064500)","41.7","47.1","44.4"
"경상남도 진주시 상대1동(4817066000)","37.2","39.8","38.5"
"경상남도 진주시 상대2동(4817067000)","36.4","39.4","37.9"
"경상남도 진주시 하대1동(4817067600)","34.4","37.3","35.8"
"경상남도 진주시 하대2동(4817067700)","34.6","36.8","35.7"
"경상남도 진주시 상평동(4817068000)","37.3","39.5","38.4"
"경상남도 진주시 초장동(4817069500)","32.9","36","34.4"
"경상남도 진주시 평거동(4817071000)","32.9","36","34.5"
"경상남도 진주시 신안동(4817071500)","36.8","39.8","38.4"
"경상남도 진주시 이현동(4817072000)","35.5","39.6","37.6"
"경상남도 진주시 판문동(4817073000)","35.1","38.5","36.9"
"경상남도 진주시 가호동(4817074000)","33.4","36.7","35"
"경상남도 통영시 (4822000000)","38","40.8","39.4"
"경상남도 통영시 산양읍(4822025000)","45.9","51.4","48.5"
"경상남도 통영시 용남면(4822031000)","37.8","39.7","38.7"
"경상남도 통영시 도산면(4822033000)","47.3","53.5","50.3"
"경상남도 통영시 광도면(4822034000)","33.3","34.7","33.9"
"경상남도 통영시 욕지면(4822035000)","46.7","52.1","49.3"
"경상남도 통영시 한산면(4822036000)","52.5","59.8","56.1"
"경상남도 통영시 사량면(4822037000)","50.3","58.7","54.6"
"경상남도 통영시 도천동(4822051000)","38.3","41.2","39.7"
"경상남도 통영시 명정동(4822053000)","42.6","46.3","44.4"
"경상남도 통영시 중앙동(4822055000)","42.8","46.4","44.6"
"경상남도 통영시 정량동(4822059000)","39.6","42.6","41.1"
"경상남도 통영시 북신동(4822060000)","38.5","41.6","40.1"
"경상남도 통영시 미수동(4822066500)","34.4","36.1","35.3"
"경상남도 통영시 봉평동(4822067000)","37.5","41","39.2"
"경상남도 통영시 무전동(4822070000)","33.8","35.9","34.8"
"경상남도 사천시 (4824000000)","39","43.3","41.1"
"경상남도 사천시 사천읍(4824025000)","36.3","40","38.1"
"경상남도 사천시 정동면(4824031000)","33.8","36.8","35.3"
"경상남도 사천시 사남면(4824032000)","34.4","38.4","36.4"
"경상남도 사천시 용현면(4824033000)","38.6","43.2","40.9"
"경상남도 사천시 축동면(4824034000)","45.8","52.3","48.9"
"경상남도 사천시 곤양면(4824035000)","46.2","51.7","49"
"경상남도 사천시 곤명면(4824036000)","48.5","54.5","51.4"
"경상남도 사천시 서포면(4824037000)","47.6","54.2","50.9"
"경상남도 사천시 동서동(4824051000)","43.2","48.8","46"
"경상남도 사천시 선구동(4824052000)","40.7","45.5","43.1"
"경상남도 사천시 동서금동(4824053000)","42.4","46.7","44.6"
"경상남도 사천시 벌용동(4824055000)","37","40.3","38.7"
"경상남도 사천시 향촌동(4824057000)","39.3","43.7","41.4"
"경상남도 사천시 남양동(4824059500)","40.5","46","43.2"
