"행정구역","2019년12월_총인구수","2019년12월_세대수","2019년12월_세대당 인구","2019년12월_남자 인구수","2019년12월_여자 인구수","2019년12월_남여 비율"
"대구광역시 달성군 유가읍(2771025900)","29,952","11,160","          2.68","15,115","14,837","          1.02"
"대구광역시 달성군 옥포읍(2771026200)","24,292","10,331","          2.35","12,306","11,986","          1.03"
"대구광역시 달성군 현풍읍(2771026500)","22,784","11,324","          2.01","11,937","10,847","          1.10"
"대구광역시 달성군 가창면(2771031000)","8,073","3,722","          2.17","4,015","4,058","          0.99"
"대구광역시 달성군 하빈면(2771033000)","3,772","1,992","          1.89","2,046","1,726","          1.19"
"대구광역시 달성군 구지면(2771038000)","9,271","4,602","          2.01","4,959","4,312","          1.15"
"인천광역시  (2800000000)","2,957,026","1,238,641","          2.39","1,482,249","1,474,777","          1.01"
"인천광역시 중구 (2811000000)","135,135","65,002","          2.08","70,063","65,072","          1.08"
"인천광역시 중구 연안동(2811052000)","6,571","3,476","          1.89","3,556","3,015","          1.18"
"인천광역시 중구 신포동(2811053000)","5,272","2,767","          1.91","2,672","2,600","          1.03"
"인천광역시 중구 신흥동(2811054000)","13,425","6,130","          2.19","6,824","6,601","          1.03"
"인천광역시 중구 도원동(2811056000)","4,168","2,056","          2.03","2,125","2,043","          1.04"
"인천광역시 중구 율목동(2811057000)","3,542","1,895","          1.87","1,828","1,714","          1.07"
"인천광역시 중구 동인천동(2811058500)","6,075","3,433","          1.77","3,207","2,868","          1.12"
"인천광역시 중구 북성동(2811060000)","2,988","1,625","          1.84","1,546","1,442","          1.07"
"인천광역시 중구 송월동(2811061000)","4,635","2,187","          2.12","2,306","2,329","          0.99"
"인천광역시 중구 영종동(2811062000)","15,267","8,109","          1.88","8,457","6,810","          1.24"
"인천광역시 중구 영종1동(2811062200)","40,314","15,070","          2.68","20,214","20,100","          1.01"
"인천광역시 중구 운서동(2811062800)","28,647","15,597","          1.84","14,959","13,688","          1.09"
"인천광역시 중구 용유동(2811063000)","4,231","2,657","          1.59","2,369","1,862","          1.27"
"인천광역시 동구 (2814000000)","64,427","28,739","          2.24","32,536","31,891","          1.02"
"인천광역시 동구 만석동(2814051000)","7,305","3,253","          2.25","3,757","3,548","          1.06"
"인천광역시 동구 화수1.화평동(2814052500)","6,500","2,973","          2.19","3,248","3,252","          1.00"
"인천광역시 동구 화수2동(2814053000)","8,162","3,733","          2.19","4,053","4,109","          0.99"
"인천광역시 동구 송현1.2동(2814055500)","10,905","4,401","          2.48","5,420","5,485","          0.99"
"인천광역시 동구 송현3동(2814057000)","3,884","1,959","          1.98","1,976","1,908","          1.04"
"인천광역시 동구 송림1동(2814058000)","1,747","769","          2.27","855","892","          0.96"
"인천광역시 동구 송림2동(2814059000)","3,086","1,651","          1.87","1,572","1,514","          1.04"
"인천광역시 동구 송림3.5동(2814060500)","8,452","3,715","          2.28","4,346","4,106","          1.06"
"인천광역시 동구 송림4동(2814061000)","4,222","1,705","          2.48","2,191","2,031","          1.08"
"인천광역시 동구 송림6동(2814063000)","6,965","2,943","          2.37","3,476","3,489","          1.00"
"인천광역시 동구 금창동(2814064000)","3,199","1,637","          1.95","1,642","1,557","          1.05"
"인천광역시 미추홀구 (2817700000)","408,862","184,872","          2.21","206,129","202,733","          1.02"
"인천광역시 미추홀구 숭의2동(2817751000)","14,545","6,632","          2.19","7,353","7,192","          1.02"
"인천광역시 미추홀구 숭의1.3동(2817752000)","14,028","6,751","          2.08","7,089","6,939","          1.02"
"인천광역시 미추홀구 숭의4동(2817753000)","17,186","7,967","          2.16","8,642","8,544","          1.01"
"인천광역시 미추홀구 용현1.4동(2817754000)","17,440","9,766","          1.79","9,405","8,035","          1.17"
"인천광역시 미추홀구 용현2동(2817755000)","18,175","8,318","          2.19","9,184","8,991","          1.02"
"인천광역시 미추홀구 용현3동(2817756000)","7,719","4,142","          1.86","4,064","3,655","          1.11"
"인천광역시 미추홀구 용현5동(2817757000)","47,228","18,269","          2.59","23,501","23,727","          0.99"
"인천광역시 미추홀구 학익1동(2817758000)","32,666","12,836","          2.54","16,263","16,403","          0.99"
"인천광역시 미추홀구 학익2동(2817759000)","19,790","8,254","          2.40","9,764","10,026","          0.97"
"인천광역시 미추홀구 도화1동(2817760000)","23,957","10,970","          2.18","11,924","12,033","          0.99"
"인천광역시 미추홀구 도화2.3동(2817761000)","26,957","11,809","          2.28","13,734","13,223","          1.04"
"인천광역시 미추홀구 주안1동(2817762000)","20,456","11,196","          1.83","10,678","9,778","          1.09"
"인천광역시 미추홀구 주안2동(2817763000)","18,477","8,879","          2.08","9,380","9,097","          1.03"
"인천광역시 미추홀구 주안3동(2817764000)","9,109","4,264","          2.14","4,619","4,490","          1.03"
"인천광역시 미추홀구 주안4동(2817765000)","14,773","7,359","          2.01","7,352","7,421","          0.99"
"인천광역시 미추홀구 주안5동(2817766000)","17,930","8,441","          2.12","8,919","9,011","          0.99"
"인천광역시 미추홀구 주안6동(2817767000)","23,238","10,213","          2.28","11,625","11,613","          1.00"
"인천광역시 미추홀구 주안7동(2817768000)","13,431","6,084","          2.21","6,578","6,853","          0.96"
"인천광역시 미추홀구 주안8동(2817769000)","22,056","9,305","          2.37","10,838","11,218","          0.97"
"인천광역시 미추홀구 관교동(2817770000)","15,951","6,360","          2.51","7,871","8,080","          0.97"
"인천광역시 미추홀구 문학동(2817771000)","13,750","7,057","          1.95","7,346","6,404","          1.15"
"인천광역시 연수구 (2818500000)","366,550","140,700","          2.61","182,374","184,176","          0.99"
"인천광역시 연수구 옥련1동(2818563000)","20,391","8,217","          2.48","10,139","10,252","          0.99"
"인천광역시 연수구 옥련2동(2818564000)","21,521","7,981","          2.70","10,664","10,857","          0.98"
"인천광역시 연수구 선학동(2818575000)","17,950","8,021","          2.24","9,259","8,691","          1.07"
"인천광역시 연수구 연수1동(2818576100)","21,000","10,134","          2.07","11,356","9,644","          1.18"
"인천광역시 연수구 연수2동(2818576200)","22,181","9,718","          2.28","10,873","11,308","          0.96"
"인천광역시 연수구 연수3동(2818576300)","17,370","7,563","          2.30","8,295","9,075","          0.91"
"인천광역시 연수구 청학동(2818576600)","25,940","12,400","          2.09","13,398","12,542","          1.07"
"인천광역시 연수구 동춘1동(2818578000)","26,008","9,120","          2.85","12,820","13,188","          0.97"
"인천광역시 연수구 동춘2동(2818579000)","19,261","6,886","          2.80","9,448","9,813","          0.96"
"인천광역시 연수구 동춘3동(2818579500)","19,277","5,831","          3.31","9,386","9,891","          0.95"
"인천광역시 연수구 송도1동(2818582000)","36,268","12,870","          2.82","17,897","18,371","          0.97"
"인천광역시 연수구 송도2동(2818583000)","36,652","11,608","          3.16","17,986","18,666","          0.96"
"인천광역시 연수구 송도3동(2818584000)","48,105","17,755","          2.71","23,684","24,421","          0.97"
"인천광역시 연수구 송도4동(2818585000)","34,626","12,596","          2.75","17,169","17,457","          0.98"
"인천광역시 남동구 (2820000000)","532,704","221,455","          2.41","264,955","267,749","          0.99"
"인천광역시 남동구 구월1동(2820051000)","32,685","12,929","          2.53","15,955","16,730","          0.95"
"인천광역시 남동구 구월2동(2820052000)","37,006","12,702","          2.91","18,249","18,757","          0.97"
"인천광역시 남동구 구월3동(2820052100)","28,779","15,757","          1.83","14,358","14,421","          1.00"
"인천광역시 남동구 구월4동(2820052200)","15,828","7,741","          2.04","8,045","7,783","          1.03"
"인천광역시 남동구 간석1동(2820053000)","23,717","10,911","          2.17","11,740","11,977","          0.98"
"인천광역시 남동구 간석2동(2820054000)","22,719","9,250","          2.46","11,453","11,266","          1.02"
"인천광역시 남동구 간석3동(2820055000)","29,115","13,092","          2.22","14,590","14,525","          1.00"
"인천광역시 남동구 간석4동(2820055100)","29,349","12,767","          2.30","14,651","14,698","          1.00"
"인천광역시 남동구 만수1동(2820056000)","16,180","8,127","          1.99","7,801","8,379","          0.93"
"인천광역시 남동구 만수2동(2820057000)","25,421","9,728","          2.61","12,478","12,943","          0.96"
"인천광역시 남동구 만수3동(2820058000)","18,382","7,282","          2.52","9,245","9,137","          1.01"
"인천광역시 남동구 만수4동(2820058100)","22,184","9,044","          2.45","10,892","11,292","          0.96"
"인천광역시 남동구 만수5동(2820058200)","16,197","7,473","          2.17","8,168","8,029","          1.02"
"인천광역시 남동구 만수6동(2820058300)","25,562","10,139","          2.52","12,489","13,073","          0.96"
"인천광역시 남동구 장수서창동(2820065000)","20,802","7,856","          2.65","10,348","10,454","          0.99"
"인천광역시 남동구 서창2동(2820065500)","39,315","14,997","          2.62","19,499","19,816","          0.98"
"인천광역시 남동구 남촌도림동(2820066000)","21,969","9,064","          2.42","11,287","10,682","          1.06"
"인천광역시 남동구 논현1동(2820069000)","32,308","12,920","          2.50","16,198","16,110","          1.01"
"인천광역시 남동구 논현2동(2820070000)","33,387","14,462","          2.31","16,825","16,562","          1.02"
"인천광역시 남동구 논현고잔동(2820071000)","41,799","15,214","          2.75","20,684","21,115","          0.98"
"인천광역시 부평구 (2823700000)","511,577","211,851","          2.41","253,338","258,239","          0.98"
"인천광역시 부평구 부평1동(2823751000)","37,905","16,322","          2.32","18,250","19,655","          0.93"
"인천광역시 부평구 부평2동(2823752000)","19,496","9,116","          2.14","9,758","9,738","          1.00"
"인천광역시 부평구 부평3동(2823753000)","13,448","6,407","          2.10","6,715","6,733","          1.00"
"인천광역시 부평구 부평4동(2823754000)","37,453","17,408","          2.15","18,554","18,899","          0.98"
"인천광역시 부평구 부평5동(2823755000)","34,287","15,665","          2.19","16,994","17,293","          0.98"
"인천광역시 부평구 부평6동(2823756000)","15,081","7,092","          2.13","7,475","7,606","          0.98"
"인천광역시 부평구 산곡1동(2823757000)","13,568","6,060","          2.24","6,837","6,731","          1.02"
"인천광역시 부평구 산곡2동(2823758000)","32,825","11,112","          2.95","16,205","16,620","          0.98"
"인천광역시 부평구 산곡3동(2823758100)","23,211","8,705","          2.67","11,290","11,921","          0.95"
"인천광역시 부평구 산곡4동(2823758200)","18,581","6,586","          2.82","8,929","9,652","          0.93"
"인천광역시 부평구 청천1동(2823759100)","7,587","3,651","          2.08","4,072","3,515","          1.16"
"인천광역시 부평구 청천2동(2823759200)","35,232","13,831","          2.55","17,628","17,604","          1.00"
"인천광역시 부평구 갈산1동(2823764100)","17,091","7,159","          2.39","8,653","8,438","          1.03"
"인천광역시 부평구 갈산2동(2823764200)","20,029","8,242","          2.43","9,793","10,236","          0.96"
"인천광역시 부평구 삼산1동(2823764600)","35,789","14,186","          2.52","17,532","18,257","          0.96"
"인천광역시 부평구 삼산2동(2823764800)","30,241","10,279","          2.94","14,692","15,549","          0.94"
"인천광역시 부평구 부개1동(2823765000)","17,362","7,809","          2.22","8,770","8,592","          1.02"
"인천광역시 부평구 부개2동(2823766000)","18,030","7,095","          2.54","8,795","9,235","          0.95"
"인천광역시 부평구 부개3동(2823766100)","33,272","12,507","          2.66","16,075","17,197","          0.93"
"인천광역시 부평구 일신동(2823767000)","13,368","5,221","          2.56","6,861","6,507","          1.05"
"인천광역시 부평구 십정1동(2823768000)","13,244","5,824","          2.27","6,785","6,459","          1.05"
"인천광역시 부평구 십정2동(2823769000)","24,477","11,574","          2.11","12,675","11,802","          1.07"
"인천광역시 계양구 (2824500000)","303,471","123,283","          2.46","151,569","151,902","          1.00"
"인천광역시 계양구 효성1동(2824560100)","26,085","10,457","          2.49","13,191","12,894","          1.02"
"인천광역시 계양구 효성2동(2824560200)","30,779","11,556","          2.66","15,541","15,238","          1.02"
"인천광역시 계양구 계산1동(2824561100)","20,694","10,010","          2.07","10,756","9,938","          1.08"
"인천광역시 계양구 계산2동(2824561200)","15,832","7,377","          2.15","7,887","7,945","          0.99"
"인천광역시 계양구 계산3동(2824561300)","20,587","8,543","          2.41","9,959","10,628","          0.94"
"인천광역시 계양구 계산4동(2824561400)","24,114","9,039","          2.67","12,125","11,989","          1.01"
"인천광역시 계양구 작전1동(2824562100)","29,460","11,237","          2.62","14,545","14,915","          0.98"
"인천광역시 계양구 작전2동(2824562200)","20,359","9,027","          2.26","10,217","10,142","          1.01"
"인천광역시 계양구 작전서운동(2824564000)","31,233","12,105","          2.58","15,575","15,658","          0.99"
"인천광역시 계양구 계양1동(2824571000)","21,939","8,448","          2.60","10,835","11,104","          0.98"
"인천광역시 계양구 계양2동(2824572000)","35,545","15,480","          2.30","17,683","17,862","          0.99"
"인천광역시 계양구 계양3동(2824573000)","26,844","10,004","          2.68","13,255","13,589","          0.98"
"인천광역시 서구 (2826000000)","544,556","217,887","          2.50","274,942","269,614","          1.02"
"인천광역시 서구 검암경서동(2826051500)","46,380","19,178","          2.42","23,560","22,820","          1.03"
"인천광역시 서구 연희동(2826053000)","42,490","18,912","          2.25","21,684","20,806","          1.04"
"인천광역시 서구 청라1동(2826053600)","31,385","11,420","          2.75","15,597","15,788","          0.99"
"인천광역시 서구 청라2동(2826053700)","48,770","17,234","          2.83","24,278","24,492","          0.99"
"인천광역시 서구 청라3동(2826053900)","26,819","8,706","          3.08","13,218","13,601","          0.97"
"인천광역시 서구 가정1동(2826054200)","28,179","11,525","          2.45","14,180","13,999","          1.01"
"인천광역시 서구 가정2동(2826054300)","6,784","2,975","          2.28","3,549","3,235","          1.10"
"인천광역시 서구 가정3동(2826054400)","10,133","4,327","          2.34","5,107","5,026","          1.02"
"인천광역시 서구 석남1동(2826055000)","23,007","10,717","          2.15","11,851","11,156","          1.06"
"인천광역시 서구 석남2동(2826056000)","13,863","6,337","          2.19","7,190","6,673","          1.08"
"인천광역시 서구 석남3동(2826056100)","15,223","6,830","          2.23","7,724","7,499","          1.03"
"인천광역시 서구 신현원창동(2826057500)","32,838","12,681","          2.59","16,456","16,382","          1.00"
"인천광역시 서구 가좌1동(2826058000)","11,966","5,696","          2.10","6,412","5,554","          1.15"
"인천광역시 서구 가좌2동(2826059000)","21,035","7,772","          2.71","10,245","10,790","          0.95"
"인천광역시 서구 가좌3동(2826060000)","16,726","7,527","          2.22","8,528","8,198","          1.04"
"인천광역시 서구 가좌4동(2826061000)","11,069","4,966","          2.23","5,686","5,383","          1.06"
"인천광역시 서구 검단동(2826068000)","33,243","14,182","          2.34","17,153","16,090","          1.07"
"인천광역시 서구 불로대곡동(2826069000)","22,990","8,830","          2.60","11,561","11,429","          1.01"
"인천광역시 서구 원당동(2826070000)","24,659","9,562","          2.58","12,483","12,176","          1.03"
"인천광역시 서구 당하동(2826071000)","28,645","10,685","          2.68","14,221","14,424","          0.99"
"인천광역시 서구 오류왕길동(2826072000)","24,894","9,573","          2.60","12,726","12,168","          1.05"
"인천광역시 서구 마전동(2826073000)","23,458","8,252","          2.84","11,533","11,925","          0.97"
"인천광역시 강화군 (2871000000)","69,178","33,163","          2.09","34,665","34,513","          1.00"
"인천광역시 강화군 강화읍(2871025000)","22,866","10,307","          2.22","11,287","11,579","          0.97"
"인천광역시 강화군 선원면(2871031000)","7,750","3,384","          2.29","3,865","3,885","          0.99"
"인천광역시 강화군 불은면(2871032000)","4,911","2,500","          1.96","2,469","2,442","          1.01"
"인천광역시 강화군 길상면(2871033000)","6,909","3,331","          2.07","3,506","3,403","          1.03"
"인천광역시 강화군 화도면(2871034000)","4,498","2,291","          1.96","2,274","2,224","          1.02"
"인천광역시 강화군 양도면(2871035000)","4,194","2,063","          2.03","2,112","2,082","          1.01"
"인천광역시 강화군 내가면(2871036000)","3,116","1,617","          1.93","1,539","1,577","          0.98"
"인천광역시 강화군 하점면(2871037000)","4,099","2,063","          1.99","2,090","2,009","          1.04"
"인천광역시 강화군 양사면(2871038000)","1,853","981","          1.89","919","934","          0.98"
"인천광역시 강화군 송해면(2871039000)","3,152","1,538","          2.05","1,581","1,571","          1.01"
"인천광역시 강화군 교동면(2871040000)","2,940","1,514","          1.94","1,519","1,421","          1.07"
"인천광역시 강화군 삼산면(2871041000)","2,241","1,200","          1.87","1,168","1,073","          1.09"
"인천광역시 강화군 서도면(2871042000)","385","214","          1.80","196","189","          1.04"
"인천광역시 강화군 서도면볼음출장소(2871042500)","264","160","          1.65","140","124","          1.13"
"인천광역시 옹진군 (2872000000)","20,566","11,689","          1.76","11,678","8,888","          1.31"
"인천광역시 옹진군 북도면(2872031000)","1,169","638","          1.83","616","553","          1.11"
"인천광역시 옹진군 북도면장봉출장소(2872031500)","1,009","513","          1.97","541","468","          1.16"
"인천광역시 옹진군 백령면(2872033000)","5,281","3,004","          1.76","3,123","2,158","          1.45"
"인천광역시 옹진군 대청면(2872034000)","1,258","723","          1.74","727","531","          1.37"
"인천광역시 옹진군 대청면소청출장소(2872034500)","241","172","          1.40","154","87","          1.77"
"인천광역시 옹진군 덕적면(2872035000)","1,923","1,160","          1.66","1,043","880","          1.19"
"인천광역시 옹진군 영흥면(2872036000)","6,267","3,360","          1.87","3,473","2,794","          1.24"
"인천광역시 옹진군 자월면(2872037000)","932","532","          1.75","483","449","          1.08"
"인천광역시 옹진군 자월면이작출장소(2872037500)","374","212","          1.76","190","184","          1.03"
"인천광역시 옹진군 연평면(2872038000)","2,112","1,375","          1.54","1,328","784","          1.69"
"광주광역시  (2900000000)","1,456,468","616,485","          2.36","720,740","735,728","          0.98"
"광주광역시 동구 (2911000000)","98,585","47,885","          2.06","48,799","49,786","          0.98"
"광주광역시 동구 충장동(2911052500)","4,428","3,116","          1.42","2,322","2,106","          1.10"
"광주광역시 동구 동명동(2911054500)","3,844","2,226","          1.73","1,918","1,926","          1.00"
"광주광역시 동구 계림1동(2911056000)","6,050","3,823","          1.58","3,250","2,800","          1.16"
"광주광역시 동구 계림2동(2911057000)","8,238","3,446","          2.39","4,062","4,176","          0.97"
"광주광역시 동구 산수1동(2911059000)","8,827","4,404","          2.00","4,399","4,428","          0.99"
"광주광역시 동구 산수2동(2911060000)","10,728","4,671","          2.30","5,245","5,483","          0.96"
"광주광역시 동구 지산1동(2911062000)","4,470","2,333","          1.92","2,243","2,227","          1.01"
"광주광역시 동구 지산2동(2911063000)","4,843","2,420","          2.00","2,468","2,375","          1.04"
"광주광역시 동구 서남동(2911065500)","3,212","2,189","          1.47","1,625","1,587","          1.02"
"광주광역시 동구 학동(2911068500)","8,585","3,936","          2.18","4,132","4,453","          0.93"
"광주광역시 동구 학운동(2911071000)","12,255","5,171","          2.37","5,810","6,445","          0.90"
"광주광역시 동구 지원1동(2911073000)","8,226","3,638","          2.26","4,013","4,213","          0.95"
"광주광역시 동구 지원2동(2911074000)","14,879","6,512","          2.28","7,312","7,567","          0.97"
"광주광역시 서구 (2914000000)","300,975","128,783","          2.34","147,671","153,304","          0.96"
"광주광역시 서구 양동(2914057500)","4,178","2,253","          1.85","2,055","2,123","          0.97"
"광주광역시 서구 양3동(2914059000)","4,866","2,218","          2.19","2,400","2,466","          0.97"
"광주광역시 서구 농성1동(2914065000)","10,976","5,894","          1.86","5,484","5,492","          1.00"
"광주광역시 서구 농성2동(2914066000)","5,293","2,951","          1.79","2,722","2,571","          1.06"
"광주광역시 서구 광천동(2914073000)","8,528","4,210","          2.03","4,343","4,185","          1.04"
"광주광역시 서구 유덕동(2914074000)","11,003","4,616","          2.38","5,647","5,356","          1.05"
"광주광역시 서구 치평동(2914074500)","31,153","13,000","          2.40","15,034","16,119","          0.93"
"광주광역시 서구 상무1동(2914075100)","25,241","11,674","          2.16","12,537","12,704","          0.99"
"광주광역시 서구 상무2동(2914075200)","24,525","12,499","          1.96","12,012","12,513","          0.96"
"광주광역시 서구 화정1동(2914076000)","15,531","7,793","          1.99","7,427","8,104","          0.92"
"광주광역시 서구 화정2동(2914077000)","21,322","8,008","          2.66","10,694","10,628","          1.01"
"광주광역시 서구 화정3동(2914078000)","10,645","4,513","          2.36","5,230","5,415","          0.97"
"광주광역시 서구 화정4동(2914079000)","16,195","6,370","          2.54","7,869","8,326","          0.95"
"광주광역시 서구 서창동(2914080000)","5,240","2,460","          2.13","2,753","2,487","          1.11"
"광주광역시 서구 금호1동(2914082100)","21,284","8,810","          2.42","10,194","11,090","          0.92"
"광주광역시 서구 금호2동(2914082400)","29,582","10,318","          2.87","14,368","15,214","          0.94"
"광주광역시 서구 풍암동(2914083000)","38,391","14,842","          2.59","18,825","19,566","          0.96"
"광주광역시 서구 동천동(2914084000)","17,022","6,354","          2.68","8,077","8,945","          0.90"
"광주광역시 남구 (2915500000)","218,060","92,233","          2.36","105,027","113,033","          0.93"
"광주광역시 남구 양림동(2915551000)","7,559","3,320","          2.28","3,483","4,076","          0.85"
"광주광역시 남구 방림1동(2915552000)","7,231","3,085","          2.34","3,446","3,785","          0.91"
"광주광역시 남구 방림2동(2915553000)","9,390","4,082","          2.30","4,449","4,941","          0.90"
"광주광역시 남구 봉선1동(2915553700)","15,005","6,870","          2.18","7,121","7,884","          0.90"
"광주광역시 남구 봉선2동(2915553800)","29,529","9,822","          3.01","13,862","15,667","          0.88"
"광주광역시 남구 사직동(2915554500)","5,604","3,077","          1.82","2,861","2,743","          1.04"
"광주광역시 남구 월산동(2915560500)","7,938","4,161","          1.91","4,063","3,875","          1.05"
"광주광역시 남구 월산4동(2915563000)","9,107","4,755","          1.92","4,668","4,439","          1.05"
"광주광역시 남구 월산5동(2915564000)","6,789","3,467","          1.96","3,386","3,403","          1.00"
"광주광역시 남구 백운1동(2915567000)","12,980","5,225","          2.48","6,133","6,847","          0.90"
"광주광역시 남구 백운2동(2915568000)","6,261","3,167","          1.98","3,103","3,158","          0.98"
"광주광역시 남구 주월1동(2915569000)","20,041","8,469","          2.37","9,776","10,265","          0.95"
"광주광역시 남구 주월2동(2915570000)","8,662","4,030","          2.15","4,309","4,353","          0.99"
"광주광역시 남구 효덕동(2915571000)","47,210","18,671","          2.53","22,307","24,903","          0.90"
"광주광역시 남구 송암동(2915572000)","19,033","7,170","          2.65","9,244","9,789","          0.94"
"광주광역시 남구 대촌동(2915573000)","5,721","2,862","          2.00","2,816","2,905","          0.97"
"광주광역시 북구 (2917000000)","433,533","187,015","          2.32","215,260","218,273","          0.99"
"광주광역시 북구 중흥1동(2917051000)","4,929","2,937","          1.68","2,552","2,377","          1.07"
"광주광역시 북구 중흥2동(2917052000)","7,004","3,615","          1.94","3,545","3,459","          1.02"
"광주광역시 북구 중흥3동(2917053000)","4,755","2,616","          1.82","2,524","2,231","          1.13"
"광주광역시 북구 중앙동(2917055500)","3,362","2,088","          1.61","1,799","1,563","          1.15"
"광주광역시 북구 임동(2917057000)","8,297","3,803","          2.18","4,089","4,208","          0.97"
"광주광역시 북구 신안동(2917058000)","10,899","6,148","          1.77","5,689","5,210","          1.09"
"광주광역시 북구 용봉동(2917059000)","38,690","16,437","          2.35","19,298","19,392","          1.00"
"광주광역시 북구 운암1동(2917060100)","20,091","7,353","          2.73","9,669","10,422","          0.93"
"광주광역시 북구 운암2동(2917060200)","12,883","6,033","          2.14","6,505","6,378","          1.02"
"광주광역시 북구 운암3동(2917060300)","15,000","5,916","          2.54","7,280","7,720","          0.94"
"광주광역시 북구 동림동(2917061500)","22,890","9,094","          2.52","11,301","11,589","          0.98"
"광주광역시 북구 우산동(2917062000)","11,204","5,852","          1.91","5,481","5,723","          0.96"
"광주광역시 북구 풍향동(2917063500)","6,165","2,847","          2.17","3,073","3,092","          0.99"
"광주광역시 북구 문화동(2917065000)","19,248","8,695","          2.21","9,495","9,753","          0.97"
"광주광역시 북구 문흥1동(2917065600)","16,961","6,492","          2.61","8,283","8,678","          0.95"
"광주광역시 북구 문흥2동(2917065700)","16,671","7,202","          2.31","7,936","8,735","          0.91"
"광주광역시 북구 두암1동(2917066100)","8,167","3,901","          2.09","4,072","4,095","          0.99"
"광주광역시 북구 두암2동(2917066200)","16,965","7,499","          2.26","8,411","8,554","          0.98"
"광주광역시 북구 두암3동(2917066300)","14,409","7,874","          1.83","6,933","7,476","          0.93"
"광주광역시 북구 삼각동(2917066600)","14,703","5,877","          2.50","7,570","7,133","          1.06"
"광주광역시 북구 일곡동(2917066900)","31,274","11,311","          2.76","15,327","15,947","          0.96"
"광주광역시 북구 매곡동(2917067300)","14,511","5,377","          2.70","7,141","7,370","          0.97"
"광주광역시 북구 오치1동(2917067600)","11,930","5,533","          2.16","6,018","5,912","          1.02"
"광주광역시 북구 오치2동(2917067700)","13,037","6,785","          1.92","6,379","6,658","          0.96"
"광주광역시 북구 석곡동(2917068500)","2,743","1,435","          1.91","1,427","1,316","          1.08"
"광주광역시 북구 건국동(2917069500)","50,808","19,451","          2.61","25,370","25,438","          1.00"
"광주광역시 북구 양산동(2917069600)","35,937","14,844","          2.42","18,093","17,844","          1.01"
"광주광역시 광산구 (2920000000)","405,315","160,569","          2.52","203,983","201,332","          1.01"
"광주광역시 광산구 송정1동(2920051500)","11,381","4,841","          2.35","5,737","5,644","          1.02"
"광주광역시 광산구 송정2동(2920052500)","6,719","3,402","          1.98","3,370","3,349","          1.01"
"광주광역시 광산구 도산동(2920054000)","16,164","6,703","          2.41","8,120","8,044","          1.01"
"광주광역시 광산구 신흥동(2920055000)","4,890","2,098","          2.33","2,464","2,426","          1.02"
"광주광역시 광산구 어룡동(2920056500)","32,876","13,385","          2.46","16,858","16,018","          1.05"
"광주광역시 광산구 우산동(2920058000)","24,189","12,038","          2.01","12,228","11,961","          1.02"
"광주광역시 광산구 월곡1동(2920060000)","11,852","5,096","          2.33","6,028","5,824","          1.04"
"광주광역시 광산구 월곡2동(2920061000)","16,933","6,693","          2.53","8,604","8,329","          1.03"
"광주광역시 광산구 비아동(2920062000)","7,290","3,292","          2.21","3,831","3,459","          1.11"
"광주광역시 광산구 첨단1동(2920062400)","25,995","9,048","          2.87","12,883","13,112","          0.98"
"광주광역시 광산구 첨단2동(2920062600)","44,044","17,130","          2.57","22,126","21,918","          1.01"
"광주광역시 광산구 신가동(2920063000)","21,843","8,354","          2.61","11,160","10,683","          1.04"
"광주광역시 광산구 운남동(2920063500)","31,504","11,789","          2.67","15,514","15,990","          0.97"
"광주광역시 광산구 수완동(2920063700)","78,986","27,697","          2.85","39,041","39,945","          0.98"
"광주광역시 광산구 하남동(2920064000)","23,437","8,790","          2.67","11,904","11,533","          1.03"
"광주광역시 광산구 임곡동(2920065000)","2,152","1,240","          1.74","1,109","1,043","          1.06"
"광주광역시 광산구 동곡동(2920066000)","1,979","1,035","          1.91","1,017","962","          1.06"
"광주광역시 광산구 평동(2920067000)","4,079","2,396","          1.70","2,255","1,824","          1.24"
"광주광역시 광산구 삼도동(2920068000)","2,296","1,340","          1.71","1,164","1,132","          1.03"
"광주광역시 광산구 본량동(2920069000)","2,102","1,181","          1.78","1,047","1,055","          0.99"
"광주광역시 광산구 신창동(2920070000)","34,604","13,021","          2.66","17,523","17,081","          1.03"
"대전광역시  (3000000000)","1,474,870","635,343","          2.32","736,607","738,263","          1.00"
"대전광역시 동구 (3011000000)","226,771","104,064","          2.18","114,447","112,324","          1.02"
"대전광역시 동구 중앙동(3011051500)","5,175","3,492","          1.48","2,909","2,266","          1.28"
"대전광역시 동구 효동(3011053000)","27,046","10,229","          2.64","13,263","13,783","          0.96"
"대전광역시 동구 신인동(3011054500)","12,557","5,489","          2.29","6,225","6,332","          0.98"
"대전광역시 동구 판암1동(3011055100)","12,757","5,728","          2.23","6,229","6,528","          0.95"
"대전광역시 동구 판암2동(3011055200)","8,944","5,196","          1.72","4,389","4,555","          0.96"
"대전광역시 동구 용운동(3011056000)","16,884","7,634","          2.21","8,551","8,333","          1.03"
"대전광역시 동구 대동(3011058500)","15,578","6,408","          2.43","7,793","7,785","          1.00"
"대전광역시 동구 자양동(3011059000)","10,618","6,016","          1.76","5,591","5,027","          1.11"
"대전광역시 동구 가양1동(3011062000)","14,146","6,881","          2.06","7,326","6,820","          1.07"
"대전광역시 동구 가양2동(3011063000)","19,145","8,655","          2.21","9,573","9,572","          1.00"
"대전광역시 동구 용전동(3011064000)","20,746","10,689","          1.94","10,694","10,052","          1.06"
